address_sk,address_id,line1,line2,city,province_id,postal_code,country_code,address_type,created_at
296,1292,Calle 6127,Piso 11 Dto A,La Plata,1,3740,AR,home,2025-10-28 17:05:44
297,1293,Calle 9616,Piso 7 Dto B,Godoy Cruz,4,7525,AR,home,2025-10-28 17:05:44
298,1294,Calle 7036,,La Plata,1,2190,AR,home,2025-10-28 17:05:44
299,1295,Calle 2377,,Villa Carlos Paz,2,6219,AR,home,2025-10-28 17:05:44
300,1296,Calle 7625,,Córdoba,2,2085,AR,home,2025-10-28 17:05:44
301,1297,Calle 8639,Piso 4 Dto A,CABA,1,2225,AR,home,2025-10-28 17:05:44
302,1298,Calle 5207,,Villa Carlos Paz,2,1813,AR,home,2025-10-28 17:05:44
303,1299,Calle 6902,Piso 2 Dto A,La Plata,1,3803,AR,home,2025-10-28 17:05:44
304,1300,Calle 9444,,Córdoba,2,1076,AR,home,2025-10-28 17:05:44
305,1301,Calle 607,,La Plata,1,6527,AR,home,2025-10-28 17:05:44
306,1302,Calle 6801,Piso 12 Dto B,CABA,1,6196,AR,home,2025-10-28 17:05:44
307,1303,Calle 5132,,Mar del Plata,1,7444,AR,home,2025-10-28 17:05:44
308,1304,Calle 8083,Piso 11 Dto A,Villa Carlos Paz,2,2683,AR,home,2025-10-28 17:05:44
309,1305,Calle 2274,Piso 2 Dto B,CABA,1,4708,AR,home,2025-10-28 17:05:44
310,1306,Calle 6044,,Mar del Plata,1,5254,AR,home,2025-10-28 17:05:44
311,1307,Calle 1230,Piso 5 Dto B,La Plata,1,5422,AR,home,2025-10-28 17:05:44
312,1308,Calle 7549,Piso 2 Dto A,San Rafael,4,3424,AR,home,2025-10-28 17:05:44
313,1309,Calle 2005,,Río Cuarto,2,8830,AR,home,2025-10-28 17:05:44
314,1310,Calle 7909,Piso 4 Dto A,Godoy Cruz,4,5853,AR,home,2025-10-28 17:05:44
315,1311,Calle 3374,,CABA,1,9103,AR,home,2025-10-28 17:05:44
316,1312,Calle 3542,,Mar del Plata,1,8989,AR,home,2025-10-28 17:05:44
317,1313,Calle 8645,Piso 9 Dto B,Mar del Plata,1,8438,AR,home,2025-10-28 17:05:44
318,1314,Calle 2131,Piso 4 Dto B,Rosario,3,8412,AR,home,2025-10-28 17:05:44
319,1315,Calle 3080,Piso 2 Dto B,La Plata,1,3690,AR,home,2025-10-28 17:05:44
320,1316,Calle 1673,,San Rafael,4,2805,AR,home,2025-10-28 17:05:44
321,1317,Calle 3065,Piso 5 Dto A,La Plata,1,9698,AR,home,2025-10-28 17:05:44
322,1318,Calle 9017,Piso 2 Dto B,CABA,1,4474,AR,home,2025-10-28 17:05:44
323,1319,Calle 8322,Piso 6 Dto A,La Plata,1,5466,AR,home,2025-10-28 17:05:44
324,1320,Calle 6268,,Mar del Plata,1,5816,AR,home,2025-10-28 17:05:44
325,1321,Calle 4521,Piso 9 Dto C,Mar del Plata,1,9497,AR,home,2025-10-28 17:05:44
326,1322,Calle 4079,,CABA,1,1870,AR,home,2025-10-28 17:05:44
327,1323,Calle 1079,Piso 9 Dto A,Córdoba,2,4710,AR,home,2025-10-28 17:05:44
328,1324,Calle 3603,Piso 12 Dto C,CABA,1,9112,AR,home,2025-10-28 17:05:44
329,1325,Calle 5696,Piso 11 Dto B,CABA,1,1050,AR,home,2025-10-28 17:05:44
330,1326,Calle 7812,,Mar del Plata,1,3789,AR,home,2025-10-28 17:05:44
331,1327,Calle 3070,,Córdoba,2,1208,AR,home,2025-10-28 17:05:44
332,1328,Calle 2909,,CABA,1,1159,AR,home,2025-10-28 17:05:44
333,1329,Calle 17,Piso 8 Dto A,San Rafael,4,2792,AR,home,2025-10-28 17:05:44
334,1330,Calle 4763,,Rafaela,3,3401,AR,home,2025-10-28 17:05:44
335,1331,Calle 5500,Piso 8 Dto B,Mar del Plata,1,9940,AR,home,2025-10-28 17:05:44
336,1332,Calle 5969,Piso 8 Dto A,Villa Carlos Paz,2,5933,AR,home,2025-10-28 17:05:44
337,1333,Calle 9761,Piso 8 Dto A,Rafaela,3,9508,AR,home,2025-10-28 17:05:44
338,1334,Calle 3609,Piso 11 Dto A,La Plata,1,9156,AR,home,2025-10-28 17:05:44
339,1335,Calle 7057,,Mar del Plata,1,4175,AR,home,2025-10-28 17:05:44
340,1336,Calle 8928,,Villa Carlos Paz,2,5346,AR,home,2025-10-28 17:05:44
341,1337,Calle 9653,Piso 7 Dto B,Santa Fe,3,4122,AR,home,2025-10-28 17:05:44
342,1338,Calle 5625,Piso 10 Dto A,Río Cuarto,2,8455,AR,home,2025-10-28 17:05:44
343,1339,Calle 8175,Piso 11 Dto A,CABA,1,3461,AR,home,2025-10-28 17:05:44
344,1340,Calle 9145,Piso 11 Dto A,San Rafael,4,8976,AR,home,2025-10-28 17:05:44
345,1341,Calle 256,,La Plata,1,5636,AR,home,2025-10-28 17:05:44
346,1342,Calle 84,,La Plata,1,1817,AR,home,2025-10-28 17:05:44
347,1343,Calle 8225,,La Plata,1,2409,AR,home,2025-10-28 17:05:44
348,1344,Calle 3224,,Mar del Plata,1,5764,AR,home,2025-10-28 17:05:44
349,1345,Calle 4076,Piso 11 Dto C,La Plata,1,7923,AR,home,2025-10-28 17:05:44
350,1346,Calle 4281,Piso 5 Dto C,Mendoza,4,3839,AR,home,2025-10-28 17:05:44
351,1347,Calle 9473,,La Plata,1,5096,AR,home,2025-10-28 17:05:44
352,1348,Calle 4933,Piso 5 Dto A,CABA,1,8555,AR,home,2025-10-28 17:05:44
353,1349,Calle 1574,Piso 3 Dto C,La Plata,1,6132,AR,home,2025-10-28 17:05:44
354,1350,Calle 5859,Piso 8 Dto B,San Rafael,4,8643,AR,home,2025-10-28 17:05:44
355,1351,Calle 454,Piso 9 Dto A,Godoy Cruz,4,2448,AR,home,2025-10-28 17:05:44
356,1352,Calle 3976,Piso 10 Dto C,Villa Carlos Paz,2,3085,AR,home,2025-10-28 17:05:44
357,1353,Calle 878,Piso 7 Dto A,Santa Fe,3,1097,AR,home,2025-10-28 17:05:44
358,1354,Calle 7541,,Rafaela,3,5426,AR,home,2025-10-28 17:05:44
359,1355,Calle 4761,Piso 10 Dto B,CABA,1,1997,AR,home,2025-10-28 17:05:44
360,1356,Calle 8370,,Río Cuarto,2,4359,AR,home,2025-10-28 17:05:44
361,1357,Calle 8116,,Mar del Plata,1,5929,AR,home,2025-10-28 17:05:44
362,1358,Calle 7946,,Córdoba,2,2879,AR,home,2025-10-28 17:05:44
363,1359,Calle 1984,,Mar del Plata,1,4347,AR,home,2025-10-28 17:05:44
364,1360,Calle 7272,,Mar del Plata,1,5913,AR,home,2025-10-28 17:05:44
365,1361,Calle 3850,Piso 9 Dto B,CABA,1,3018,AR,home,2025-10-28 17:05:44
366,1362,Calle 3028,,CABA,1,3797,AR,home,2025-10-28 17:05:44
367,1363,Calle 3283,Piso 8 Dto B,Río Cuarto,2,5742,AR,home,2025-10-28 17:05:44
368,1364,Calle 6019,Piso 11 Dto B,Godoy Cruz,4,7321,AR,home,2025-10-28 17:05:44
369,1365,Calle 2428,Piso 1 Dto B,La Plata,1,2968,AR,home,2025-10-28 17:05:44
370,1366,Calle 4961,Piso 1 Dto C,Mar del Plata,1,1698,AR,home,2025-10-28 17:05:44
371,1367,Calle 7510,,Godoy Cruz,4,6861,AR,home,2025-10-28 17:05:44
372,1368,Calle 3454,Piso 6 Dto C,Rafaela,3,9405,AR,home,2025-10-28 17:05:44
373,1369,Calle 5765,Piso 11 Dto C,CABA,1,8528,AR,home,2025-10-28 17:05:44
374,1370,Calle 4964,Piso 7 Dto A,Mar del Plata,1,7168,AR,home,2025-10-28 17:05:44
375,1371,Calle 9438,Piso 12 Dto C,Córdoba,2,3120,AR,home,2025-10-28 17:05:44
376,1372,Calle 5704,Piso 10 Dto C,Río Cuarto,2,2107,AR,home,2025-10-28 17:05:44
377,1373,Calle 2608,,Mar del Plata,1,9182,AR,home,2025-10-28 17:05:44
378,1374,Calle 3877,Piso 2 Dto A,CABA,1,7882,AR,home,2025-10-28 17:05:44
379,1375,Calle 1876,,La Plata,1,8234,AR,home,2025-10-28 17:05:44
380,1376,Calle 2852,Piso 6 Dto A,Córdoba,2,7187,AR,home,2025-10-28 17:05:44
381,1377,Calle 9118,Piso 4 Dto A,San Rafael,4,9046,AR,home,2025-10-28 17:05:44
382,1378,Calle 3297,Piso 12 Dto A,Córdoba,2,9659,AR,home,2025-10-28 17:05:44
383,1379,Calle 1577,,CABA,1,1085,AR,home,2025-10-28 17:05:44
384,1380,Calle 8956,,Rafaela,3,9653,AR,home,2025-10-28 17:05:44
385,1381,Calle 9345,Piso 8 Dto C,CABA,1,6840,AR,home,2025-10-28 17:05:44
386,1382,Calle 7191,Piso 7 Dto C,Rosario,3,2161,AR,home,2025-10-28 17:05:44
387,1383,Calle 4887,Piso 2 Dto A,Mar del Plata,1,4777,AR,home,2025-10-28 17:05:44
388,1384,Calle 370,Piso 4 Dto B,Villa Carlos Paz,2,7396,AR,home,2025-10-28 17:05:44
389,1385,Calle 4720,,CABA,1,9482,AR,home,2025-10-28 17:05:44
390,1386,Calle 929,,Mar del Plata,1,8716,AR,home,2025-10-28 17:05:44
391,1387,Calle 5539,,Córdoba,2,6481,AR,home,2025-10-28 17:05:44
392,1388,Calle 5401,,Mar del Plata,1,9086,AR,home,2025-10-28 17:05:44
393,1389,Calle 9995,Piso 12 Dto A,Rafaela,3,2159,AR,home,2025-10-28 17:05:44
394,1390,Calle 1321,,Río Cuarto,2,5432,AR,home,2025-10-28 17:05:44
395,1391,Calle 8317,Piso 4 Dto C,La Plata,1,8069,AR,home,2025-10-28 17:05:44
396,1392,Calle 352,,CABA,1,9752,AR,home,2025-10-28 17:05:44
397,1393,Calle 297,,Río Cuarto,2,7342,AR,home,2025-10-28 17:05:44
398,1394,Calle 6994,,Villa Carlos Paz,2,8175,AR,home,2025-10-28 17:05:44
399,1395,Calle 5764,Piso 4 Dto B,Santa Fe,3,1949,AR,home,2025-10-28 17:05:44
400,1396,Calle 165,,Mar del Plata,1,1244,AR,home,2025-10-28 17:05:44
401,1397,Calle 929,,Rosario,3,5630,AR,home,2025-10-28 17:05:44
402,1398,Calle 4002,Piso 5 Dto A,Mar del Plata,1,8843,AR,home,2025-10-28 17:05:44
403,1399,Calle 4100,Piso 9 Dto A,Córdoba,2,6848,AR,home,2025-10-28 17:05:44
404,1400,Calle 6012,,La Plata,1,9631,AR,home,2025-10-28 17:05:44
405,1401,Calle 8249,Piso 2 Dto A,Mar del Plata,1,7731,AR,home,2025-10-28 17:05:44
406,1402,Calle 2247,Piso 9 Dto A,CABA,1,4453,AR,home,2025-10-28 17:05:44
407,1403,Calle 588,Piso 4 Dto C,CABA,1,8434,AR,home,2025-10-28 17:05:44
408,1404,Calle 4429,Piso 5 Dto C,CABA,1,5921,AR,home,2025-10-28 17:05:44
409,1405,Calle 6291,Piso 8 Dto A,Mar del Plata,1,7302,AR,home,2025-10-28 17:05:44
410,1406,Calle 6215,Piso 3 Dto C,CABA,1,9724,AR,home,2025-10-28 17:05:44
411,1407,Calle 8873,Piso 6 Dto A,Córdoba,2,5301,AR,home,2025-10-28 17:05:44
412,1408,Calle 7112,,Santa Fe,3,2789,AR,home,2025-10-28 17:05:44
413,1409,Calle 4710,Piso 9 Dto B,Mar del Plata,1,9501,AR,home,2025-10-28 17:05:44
414,1410,Calle 7657,,La Plata,1,1248,AR,home,2025-10-28 17:05:44
415,1411,Calle 1402,Piso 4 Dto C,Santa Fe,3,6530,AR,home,2025-10-28 17:05:44
416,1412,Calle 5927,Piso 5 Dto C,La Plata,1,1202,AR,home,2025-10-28 17:05:44
417,1413,Calle 5260,Piso 5 Dto A,Mar del Plata,1,8581,AR,home,2025-10-28 17:05:44
418,1414,Calle 607,,La Plata,1,7694,AR,home,2025-10-28 17:05:44
419,1415,Calle 4530,Piso 10 Dto C,Córdoba,2,2049,AR,home,2025-10-28 17:05:44
420,1416,Calle 4253,,La Plata,1,3858,AR,home,2025-10-28 17:05:44
421,1417,Calle 813,,Rafaela,3,4018,AR,home,2025-10-28 17:05:44
422,1418,Calle 5200,,Rafaela,3,1996,AR,home,2025-10-28 17:05:44
423,1419,Calle 5790,,Mendoza,4,4845,AR,home,2025-10-28 17:05:44
424,1420,Calle 7272,,Mar del Plata,1,4882,AR,home,2025-10-28 17:05:44
425,1421,Calle 6816,Piso 2 Dto C,La Plata,1,5638,AR,home,2025-10-28 17:05:44
426,1422,Calle 5903,Piso 6 Dto B,Mar del Plata,1,8711,AR,home,2025-10-28 17:05:44
427,1423,Calle 6035,,Córdoba,2,1418,AR,home,2025-10-28 17:05:44
428,1424,Calle 8369,Piso 12 Dto C,Villa Carlos Paz,2,4520,AR,home,2025-10-28 17:05:44
429,1425,Calle 2459,,Rosario,3,2266,AR,home,2025-10-28 17:05:44
430,1426,Calle 8983,,Río Cuarto,2,9646,AR,home,2025-10-28 17:05:44
431,1427,Calle 8593,Piso 9 Dto B,Río Cuarto,2,5410,AR,home,2025-10-28 17:05:44
432,1428,Calle 3999,Piso 6 Dto A,Santa Fe,3,4782,AR,home,2025-10-28 17:05:44
433,1429,Calle 3950,Piso 8 Dto C,CABA,1,6929,AR,home,2025-10-28 17:05:44
434,1430,Calle 1253,Piso 6 Dto C,Mar del Plata,1,4774,AR,home,2025-10-28 17:05:44
435,1431,Calle 9329,,Rosario,3,7678,AR,home,2025-10-28 17:05:44
436,1432,Calle 5597,,Villa Carlos Paz,2,7692,AR,home,2025-10-28 17:05:44
437,1433,Calle 9438,,CABA,1,3947,AR,home,2025-10-28 17:05:44
438,1434,Calle 6859,Piso 5 Dto C,CABA,1,2654,AR,home,2025-10-28 17:05:44
439,1435,Calle 393,,Santa Fe,3,3168,AR,home,2025-10-28 17:05:44
440,1436,Calle 6920,Piso 6 Dto A,Santa Fe,3,4955,AR,home,2025-10-28 17:05:44
441,1437,Calle 9691,,La Plata,1,1741,AR,home,2025-10-28 17:05:44
442,1438,Calle 7355,Piso 7 Dto C,Villa Carlos Paz,2,8138,AR,home,2025-10-28 17:05:44
443,1439,Calle 2206,,Rafaela,3,3494,AR,home,2025-10-28 17:05:44
444,1440,Calle 7431,Piso 7 Dto B,Villa Carlos Paz,2,3895,AR,home,2025-10-28 17:05:44
445,1441,Calle 1588,Piso 4 Dto B,Villa Carlos Paz,2,6588,AR,home,2025-10-28 17:05:44
446,1442,Calle 9500,Piso 9 Dto B,Río Cuarto,2,6288,AR,home,2025-10-28 17:05:44
447,1443,Calle 2347,,CABA,1,8053,AR,home,2025-10-28 17:05:44
448,1444,Calle 5151,Piso 2 Dto B,Mar del Plata,1,3713,AR,home,2025-10-28 17:05:44
449,1445,Calle 7192,Piso 4 Dto A,La Plata,1,5250,AR,home,2025-10-28 17:05:44
450,1446,Calle 4566,,San Rafael,4,9334,AR,home,2025-10-28 17:05:44
451,1447,Calle 8845,,CABA,1,9001,AR,home,2025-10-28 17:05:44
452,1448,Calle 9358,Piso 7 Dto C,La Plata,1,9534,AR,home,2025-10-28 17:05:44
453,1449,Calle 1796,,Santa Fe,3,8281,AR,home,2025-10-28 17:05:44
454,1450,Calle 2242,,CABA,1,6795,AR,home,2025-10-28 17:05:44
455,1451,Calle 1219,Piso 6 Dto A,Córdoba,2,5523,AR,home,2025-10-28 17:05:44
456,1452,Calle 1214,Piso 12 Dto C,Río Cuarto,2,1628,AR,home,2025-10-28 17:05:44
457,1453,Calle 8541,,Mar del Plata,1,1130,AR,home,2025-10-28 17:05:44
458,1454,Calle 3608,Piso 11 Dto A,La Plata,1,8702,AR,home,2025-10-28 17:05:44
459,1455,Calle 8139,,CABA,1,2453,AR,home,2025-10-28 17:05:44
460,1456,Calle 3510,,Rafaela,3,9039,AR,home,2025-10-28 17:05:44
461,1457,Calle 2919,Piso 1 Dto B,Río Cuarto,2,7230,AR,home,2025-10-28 17:05:44
462,1458,Calle 8692,Piso 11 Dto A,Villa Carlos Paz,2,4799,AR,home,2025-10-28 17:05:44
463,1459,Calle 6426,Piso 10 Dto B,Villa Carlos Paz,2,5840,AR,home,2025-10-28 17:05:44
464,1460,Calle 6875,,La Plata,1,7960,AR,home,2025-10-28 17:05:44
465,1461,Calle 1861,Piso 6 Dto C,La Plata,1,3098,AR,home,2025-10-28 17:05:44
466,1462,Calle 9848,,Santa Fe,3,1474,AR,home,2025-10-28 17:05:44
467,1463,Calle 6702,Piso 1 Dto C,CABA,1,5286,AR,home,2025-10-28 17:05:44
468,1464,Calle 6967,,La Plata,1,5396,AR,home,2025-10-28 17:05:44
469,1465,Calle 748,Piso 5 Dto B,Villa Carlos Paz,2,4625,AR,home,2025-10-28 17:05:44
470,1466,Calle 1808,Piso 10 Dto C,Mar del Plata,1,3117,AR,home,2025-10-28 17:05:44
471,1467,Calle 346,Piso 7 Dto A,Mar del Plata,1,6778,AR,home,2025-10-28 17:05:44
472,1468,Calle 8498,,CABA,1,3572,AR,home,2025-10-28 17:05:44
473,1469,Calle 3758,Piso 5 Dto A,Mar del Plata,1,6431,AR,home,2025-10-28 17:05:44
474,1470,Calle 4075,,Mar del Plata,1,9627,AR,home,2025-10-28 17:05:44
475,1471,Calle 693,Piso 3 Dto B,La Plata,1,1397,AR,home,2025-10-28 17:05:44
476,1472,Calle 4052,,Río Cuarto,2,7190,AR,home,2025-10-28 17:05:44
477,1473,Calle 4424,,Mar del Plata,1,9265,AR,home,2025-10-28 17:05:44
478,1474,Calle 8876,,Mar del Plata,1,7408,AR,home,2025-10-28 17:05:44
479,1475,Calle 5304,,Santa Fe,3,5950,AR,home,2025-10-28 17:05:44
480,1476,Calle 4330,Piso 11 Dto C,CABA,1,7169,AR,home,2025-10-28 17:05:44
481,1477,Calle 6658,Piso 9 Dto B,CABA,1,5659,AR,home,2025-10-28 17:05:44
482,1478,Calle 283,Piso 8 Dto C,La Plata,1,7106,AR,home,2025-10-28 17:05:44
483,1479,Calle 3672,Piso 10 Dto A,Villa Carlos Paz,2,4802,AR,home,2025-10-28 17:05:44
484,1480,Calle 1786,Piso 11 Dto B,Mar del Plata,1,3355,AR,home,2025-10-28 17:05:44
485,1481,Calle 3403,,CABA,1,2374,AR,home,2025-10-28 17:05:44
486,1482,Calle 8576,,La Plata,1,1965,AR,home,2025-10-28 17:05:44
487,1483,Calle 5536,Piso 3 Dto A,La Plata,1,7660,AR,home,2025-10-28 17:05:44
488,1484,Calle 9215,Piso 8 Dto C,CABA,1,6128,AR,home,2025-10-28 17:05:44
489,1485,Calle 7914,,Mar del Plata,1,2721,AR,home,2025-10-28 17:05:44
490,1486,Calle 2086,,Villa Carlos Paz,2,3722,AR,home,2025-10-28 17:05:44
491,1487,Calle 640,,CABA,1,9594,AR,home,2025-10-28 17:05:44
492,1488,Calle 6851,Piso 7 Dto A,Mar del Plata,1,2926,AR,home,2025-10-28 17:05:44
493,1489,Calle 4442,Piso 9 Dto B,San Rafael,4,3718,AR,home,2025-10-28 17:05:44
494,1490,Calle 3350,Piso 10 Dto C,Mar del Plata,1,9509,AR,home,2025-10-28 17:05:44
495,1491,Calle 5410,,CABA,1,3690,AR,home,2025-10-28 17:05:44
496,1492,Calle 161,,Villa Carlos Paz,2,3463,AR,home,2025-10-28 17:05:44
497,1493,Calle 5110,,CABA,1,2537,AR,home,2025-10-28 17:05:44
498,1494,Calle 1002,,CABA,1,2093,AR,home,2025-10-28 17:05:44
499,1495,Calle 5652,,Córdoba,2,5498,AR,home,2025-10-28 17:05:44
500,1496,Calle 9576,Piso 12 Dto B,Santa Fe,3,7607,AR,home,2025-10-28 17:05:44
501,1497,Calle 3320,,Río Cuarto,2,2687,AR,home,2025-10-28 17:05:44
502,1498,Calle 9236,Piso 2 Dto A,La Plata,1,6409,AR,home,2025-10-28 17:05:44
503,1499,Calle 7757,,San Rafael,4,4798,AR,home,2025-10-28 17:05:44
504,1500,Calle 2401,Piso 3 Dto A,Mar del Plata,1,1004,AR,home,2025-10-28 17:05:44
505,1501,Calle 2245,Piso 9 Dto B,CABA,1,8728,AR,home,2025-10-28 17:05:44
506,1502,Calle 3945,Piso 9 Dto B,CABA,1,7316,AR,home,2025-10-28 17:05:44
507,1503,Calle 5194,,Mar del Plata,1,3721,AR,home,2025-10-28 17:05:44
508,1504,Calle 9184,Piso 8 Dto B,Villa Carlos Paz,2,2970,AR,home,2025-10-28 17:05:44
509,1505,Calle 5705,Piso 3 Dto A,Rafaela,3,8636,AR,home,2025-10-28 17:05:44
510,1506,Calle 9172,Piso 4 Dto B,Córdoba,2,3932,AR,home,2025-10-28 17:05:44
511,1507,Calle 8619,Piso 4 Dto A,La Plata,1,6381,AR,home,2025-10-28 17:05:44
512,1508,Calle 8238,Piso 1 Dto C,Godoy Cruz,4,1549,AR,home,2025-10-28 17:05:44
513,1509,Calle 720,Piso 12 Dto C,Villa Carlos Paz,2,5492,AR,home,2025-10-28 17:05:44
514,1510,Calle 7714,Piso 10 Dto C,Mendoza,4,9033,AR,home,2025-10-28 17:05:44
515,1511,Calle 8939,Piso 2 Dto A,Mar del Plata,1,1472,AR,home,2025-10-28 17:05:44
516,1512,Calle 2157,,Córdoba,2,1918,AR,home,2025-10-28 17:05:44
517,1513,Calle 5149,Piso 2 Dto C,Córdoba,2,4181,AR,home,2025-10-28 17:05:44
518,1514,Calle 5186,Piso 12 Dto A,Mar del Plata,1,9459,AR,home,2025-10-28 17:05:44
519,1515,Calle 6822,,Godoy Cruz,4,2064,AR,home,2025-10-28 17:05:44
520,1516,Calle 2417,,Rafaela,3,3827,AR,home,2025-10-28 17:05:44
521,1517,Calle 3256,Piso 12 Dto C,Mar del Plata,1,3833,AR,home,2025-10-28 17:05:44
522,1518,Calle 5746,Piso 2 Dto B,Mar del Plata,1,2410,AR,home,2025-10-28 17:05:44
523,1519,Calle 2991,,CABA,1,6201,AR,home,2025-10-28 17:05:44
524,1520,Calle 3564,Piso 11 Dto B,Rosario,3,2331,AR,home,2025-10-28 17:05:44
525,1521,Calle 3131,,Mar del Plata,1,6087,AR,home,2025-10-28 17:05:44
526,1522,Calle 2917,Piso 5 Dto A,La Plata,1,7782,AR,home,2025-10-28 17:05:44
527,1523,Calle 3265,Piso 3 Dto B,Santa Fe,3,8202,AR,home,2025-10-28 17:05:44
528,1524,Calle 9482,Piso 6 Dto B,La Plata,1,3793,AR,home,2025-10-28 17:05:44
529,1525,Calle 6319,,San Rafael,4,8108,AR,home,2025-10-28 17:05:44
530,1526,Calle 4730,Piso 4 Dto B,Río Cuarto,2,2486,AR,home,2025-10-28 17:05:44
531,1527,Calle 3576,,Santa Fe,3,2889,AR,home,2025-10-28 17:05:44
532,1528,Calle 7786,Piso 3 Dto B,Córdoba,2,7099,AR,home,2025-10-28 17:05:44
533,1529,Calle 555,,Mar del Plata,1,6879,AR,home,2025-10-28 17:05:44
534,1530,Calle 5484,,La Plata,1,4065,AR,home,2025-10-28 17:05:44
535,1531,Calle 8959,Piso 3 Dto A,La Plata,1,8478,AR,home,2025-10-28 17:05:44
536,1532,Calle 3991,Piso 5 Dto C,Villa Carlos Paz,2,6535,AR,home,2025-10-28 17:05:44
537,1533,Calle 658,,Villa Carlos Paz,2,7897,AR,home,2025-10-28 17:05:44
538,1534,Calle 6566,,Rafaela,3,9391,AR,home,2025-10-28 17:05:44
539,1535,Calle 8587,,San Rafael,4,3128,AR,home,2025-10-28 17:05:44
540,1536,Calle 1482,Piso 5 Dto A,Rosario,3,8515,AR,home,2025-10-28 17:05:44
541,1537,Calle 2417,Piso 4 Dto A,CABA,1,6038,AR,home,2025-10-28 17:05:44
542,1538,Calle 7153,,CABA,1,3525,AR,home,2025-10-28 17:05:44
543,1539,Calle 82,Piso 8 Dto A,Santa Fe,3,2636,AR,home,2025-10-28 17:05:44
544,1540,Calle 3482,Piso 8 Dto C,La Plata,1,8593,AR,home,2025-10-28 17:05:44
545,1541,Calle 6351,,Rosario,3,7551,AR,home,2025-10-28 17:05:44
546,1542,Calle 6957,,Rafaela,3,6683,AR,home,2025-10-28 17:05:44
547,1543,Calle 441,,Río Cuarto,2,4852,AR,home,2025-10-28 17:05:44
548,1544,Calle 27,Piso 10 Dto C,Mar del Plata,1,2265,AR,home,2025-10-28 17:05:44
549,1545,Calle 725,Piso 4 Dto B,CABA,1,2521,AR,home,2025-10-28 17:05:44
550,1546,Calle 6975,Piso 3 Dto B,CABA,1,7337,AR,home,2025-10-28 17:05:44
551,1547,Calle 2942,,La Plata,1,8617,AR,home,2025-10-28 17:05:44
552,1548,Calle 1662,,Mar del Plata,1,3635,AR,home,2025-10-28 17:05:44
553,1549,Calle 6292,,Mar del Plata,1,8964,AR,home,2025-10-28 17:05:44
554,1550,Calle 4964,,CABA,1,8377,AR,home,2025-10-28 17:05:44
555,1551,Calle 5490,,La Plata,1,3930,AR,home,2025-10-28 17:05:44
556,1552,Calle 1311,Piso 3 Dto A,La Plata,1,5224,AR,home,2025-10-28 17:05:44
557,1553,Calle 7455,Piso 7 Dto A,Mar del Plata,1,5615,AR,home,2025-10-28 17:05:44
558,1554,Calle 7541,Piso 6 Dto A,La Plata,1,5134,AR,home,2025-10-28 17:05:44
559,1555,Calle 386,,La Plata,1,5804,AR,home,2025-10-28 17:05:44
560,1556,Calle 5319,,La Plata,1,2829,AR,home,2025-10-28 17:05:44
561,1557,Calle 6492,,Río Cuarto,2,9765,AR,home,2025-10-28 17:05:44
562,1558,Calle 8085,Piso 7 Dto B,CABA,1,8504,AR,home,2025-10-28 17:05:44
563,1559,Calle 8578,,San Rafael,4,2253,AR,home,2025-10-28 17:05:44
564,1560,Calle 9984,,CABA,1,7257,AR,home,2025-10-28 17:05:44
565,1561,Calle 5535,Piso 11 Dto C,Mendoza,4,7922,AR,home,2025-10-28 17:05:44
566,1562,Calle 4209,,Mar del Plata,1,8101,AR,home,2025-10-28 17:05:44
567,1563,Calle 4276,,Rafaela,3,1800,AR,home,2025-10-28 17:05:44
568,1564,Calle 7159,,Córdoba,2,5535,AR,home,2025-10-28 17:05:44
569,1565,Calle 6532,Piso 3 Dto C,Río Cuarto,2,5467,AR,home,2025-10-28 17:05:44
570,1566,Calle 6789,Piso 11 Dto A,CABA,1,5375,AR,home,2025-10-28 17:05:44
571,1567,Calle 5213,,Río Cuarto,2,1296,AR,home,2025-10-28 17:05:44
572,1568,Calle 4716,Piso 12 Dto C,Mar del Plata,1,7893,AR,home,2025-10-28 17:05:44
573,1569,Calle 9137,Piso 1 Dto B,La Plata,1,6237,AR,home,2025-10-28 17:05:44
574,1570,Calle 7569,,Rosario,3,9720,AR,home,2025-10-28 17:05:44
575,1571,Calle 6602,,Villa Carlos Paz,2,8971,AR,home,2025-10-28 17:05:44
576,1572,Calle 3401,Piso 12 Dto C,Mendoza,4,5981,AR,home,2025-10-28 17:05:44
577,1573,Calle 7658,,Santa Fe,3,6761,AR,home,2025-10-28 17:05:44
578,1574,Calle 4652,Piso 9 Dto C,CABA,1,4845,AR,home,2025-10-28 17:05:44
579,1575,Calle 6201,,Mendoza,4,7483,AR,home,2025-10-28 17:05:44
580,1576,Calle 9352,,CABA,1,7571,AR,home,2025-10-28 17:05:44
581,1577,Calle 6852,Piso 10 Dto B,CABA,1,6950,AR,home,2025-10-28 17:05:44
582,1578,Calle 5207,Piso 9 Dto C,Río Cuarto,2,4688,AR,home,2025-10-28 17:05:44
583,1579,Calle 4691,,La Plata,1,7554,AR,home,2025-10-28 17:05:44
584,1580,Calle 7603,,La Plata,1,7280,AR,home,2025-10-28 17:05:44
585,1581,Calle 3095,,Godoy Cruz,4,3270,AR,home,2025-10-28 17:05:44
586,1582,Calle 9349,,San Rafael,4,6325,AR,home,2025-10-28 17:05:44
587,1583,Calle 7732,Piso 11 Dto A,Mar del Plata,1,1372,AR,home,2025-10-28 17:05:44
